Latitude,Longitude,Altitude,MagX,MagY,MagZ,NetField,TimeStamp
67.5833332,25.096124,0.0,-16.941,-23.762,-32.232,43.480,03/12/2023 19:26:06
67.5833332,25.096124,0.0,-16.791,-25.111,-32.232,44.175,03/12/2023 19:26:06
67.5833332,25.096124,0.0,-17.315,-23.612,-32.457,43.713,03/12/2023 19:26:06
67.5833332,25.096124,0.0,-17.990,-24.961,-34.106,45.934,03/12/2023 19:26:06
67.5833332,25.096124,0.0,-17.840,-26.086,-31.857,44.874,03/12/2023 19:26:07
67.5833332,25.096124,0.0,-17.690,-26.535,-32.007,45.183,03/12/2023 19:26:07
67.5833332,25.096124,0.0,-19.264,-25.261,-32.157,45.203,03/12/2023 19:26:07
67.5833332,25.096124,0.0,-20.539,-26.011,-31.558,45.763,03/12/2023 19:26:07
67.5833332,25.096124,0.0,-16.566,-24.661,-31.932,43.615,03/12/2023 19:26:07
67.5833332,25.096124,0.0,-20.839,-24.586,-31.558,45.107,03/12/2023 19:26:08
67.5833332,25.096124,0.0,-16.116,-25.786,-33.432,45.192,03/12/2023 19:26:08
67.5833332,25.096124,0.0,-17.540,-23.687,-31.633,43.236,03/12/2023 19:26:08
67.5833332,25.096124,0.0,-15.741,-23.762,-32.532,43.252,03/12/2023 19:26:08
67.5833332,25.096124,0.0,-17.840,-23.762,-33.357,44.672,03/12/2023 19:26:08
67.5833332,25.096124,0.0,-15.367,-24.661,-33.207,44.125,03/12/2023 19:26:09
67.5833332,25.096124,0.0,-17.016,-24.512,-33.956,45.204,03/12/2023 19:26:09
67.5833332,25.096124,0.0,-18.515,-24.736,-33.582,45.633,03/12/2023 19:26:09
67.5833332,25.096124,0.0,-15.442,-25.561,-33.057,44.548,03/12/2023 19:26:09
67.5833332,25.096124,0.0,-15.367,-24.212,-32.682,43.479,03/12/2023 19:26:09
67.5833332,25.096124,0.0,-15.741,-24.287,-32.682,43.655,03/12/2023 19:26:10
67.5833332,25.096124,0.0,-14.392,-26.236,-33.806,45.148,03/12/2023 19:26:10
67.5833332,25.096124,0.0,-15.816,-25.261,-34.106,45.294,03/12/2023 19:26:10
67.5833332,25.096124,0.0,-15.367,-25.261,-33.956,45.025,03/12/2023 19:26:10
67.5833332,25.096124,0.0,-16.716,-25.486,-33.731,45.462,03/12/2023 19:26:10
67.5833332,25.096124,0.0,-15.816,-25.261,-32.532,44.120,03/12/2023 19:26:11
67.5833332,25.096124,0.0,-13.043,-25.261,-35.306,45.329,03/12/2023 19:26:11
67.5833332,25.096124,0.0,-13.043,-25.486,-33.806,44.300,03/12/2023 19:26:11
67.5833332,25.096124,0.0,-13.792,-25.786,-33.657,44.586,03/12/2023 19:26:11
67.5833332,25.096124,0.0,-16.041,-25.261,-34.706,45.825,03/12/2023 19:26:11
67.5833332,25.096124,0.0,-16.941,-25.261,-34.781,46.204,03/12/2023 19:26:12
67.5833332,25.096124,0.0,-13.493,-24.212,-35.456,45.004,03/12/2023 19:26:12
67.5833332,25.096124,0.0,-13.343,-23.687,-34.856,44.204,03/12/2023 19:26:12
67.5833332,25.096124,0.0,-13.717,-23.987,-34.556,44.245,03/12/2023 19:26:12
67.5833332,25.096124,0.0,-13.268,-25.636,-33.956,44.568,03/12/2023 19:26:12
67.5833332,25.096124,0.0,-15.816,-24.811,-35.081,45.787,03/12/2023 19:26:12
67.5833332,25.096124,0.0,-17.540,-23.987,-34.406,45.462,03/12/2023 19:26:13
67.5833332,25.096124,0.0,-15.891,-24.062,-33.507,44.206,03/12/2023 19:26:13
67.5833332,25.096124,0.0,-16.341,-23.912,-31.783,42.999,03/12/2023 19:26:13
67.5833332,25.096124,0.0,-15.516,-26.011,-32.832,44.668,03/12/2023 19:26:13
67.5833332,25.096124,0.0,-16.041,-23.087,-33.731,43.911,03/12/2023 19:26:13
67.5833332,25.096124,0.0,-12.968,-26.236,-35.530,46.031,03/12/2023 19:26:14
67.5833332,25.096124,0.0,-15.666,-24.287,-36.280,46.384,03/12/2023 19:26:14
67.5833332,25.096124,0.0,-16.716,-24.586,-34.631,45.642,03/12/2023 19:26:14
67.5833332,25.096124,0.0,-16.041,-25.636,-34.556,45.920,03/12/2023 19:26:14
67.5833332,25.096124,0.0,-14.392,-25.486,-34.781,45.457,03/12/2023 19:26:14
67.5833332,25.096124,0.0,-14.242,-25.561,-34.481,45.223,03/12/2023 19:26:15
67.5833332,25.096124,0.0,-14.842,-27.285,-33.657,45.799,03/12/2023 19:26:15
67.5833332,25.096124,0.0,-15.666,-27.135,-32.532,45.167,03/12/2023 19:26:15
67.5833332,25.096124,0.0,-12.218,-27.435,-34.556,45.783,03/12/2023 19:26:15
67.5833332,25.096124,0.0,-14.617,-23.612,-32.832,43.001,03/12/2023 19:26:16
67.5833332,25.096124,0.0,-15.292,-26.835,-34.181,46.069,03/12/2023 19:26:16
67.5833332,25.096124,0.0,-15.367,-26.985,-34.406,46.348,03/12/2023 19:26:16
67.5833332,25.096124,0.0,-15.067,-24.512,-34.781,45.139,03/12/2023 19:26:16
67.5833332,25.096124,0.0,-15.292,-23.987,-35.530,45.515,03/12/2023 19:26:16
67.5833332,25.096124,0.0,-15.367,-25.936,-32.757,44.518,03/12/2023 19:26:16
67.5833332,25.096124,0.0,-14.092,-25.036,-34.856,45.170,03/12/2023 19:26:17
67.5833332,25.096124,0.0,-13.568,-24.736,-35.530,45.369,03/12/2023 19:26:17
67.5833332,25.096124,0.0,-15.142,-25.111,-34.481,45.264,03/12/2023 19:26:17
67.5833332,25.096124,0.0,-14.992,-25.486,-34.406,45.366,03/12/2023 19:26:17
67.5833332,25.096124,0.0,-16.266,-24.287,-34.856,45.490,03/12/2023 19:26:17
67.5833332,25.096124,0.0,-15.966,-24.137,-35.006,45.419,03/12/2023 19:26:18
67.5833332,25.096124,0.0,-16.041,-23.912,-35.081,45.385,03/12/2023 19:26:18
67.5833332,25.096124,0.0,-14.992,-23.837,-32.457,42.970,03/12/2023 19:26:18
67.5833332,25.096124,0.0,-16.341,-23.762,-35.006,45.355,03/12/2023 19:26:18
67.5833332,25.096124,0.0,-15.367,-24.137,-36.580,46.441,03/12/2023 19:26:18
67.5833332,25.096124,0.0,-17.915,-24.362,-34.331,45.750,03/12/2023 19:26:19
67.5833332,25.096124,0.0,-15.591,-24.062,-33.207,43.872,03/12/2023 19:26:19
67.5833332,25.096124,0.0,-15.816,-25.261,-35.530,46.376,03/12/2023 19:26:19
67.5833332,25.096124,0.0,-15.666,-25.261,-35.830,46.555,03/12/2023 19:26:19
67.5833332,25.096124,0.0,-11.769,-26.460,-35.306,45.663,03/12/2023 19:26:19
67.5833332,25.096124,0.0,-9.445,-28.409,-35.081,46.119,03/12/2023 19:26:20
67.5833332,25.096124,0.0,-14.617,-25.036,-34.106,44.763,03/12/2023 19:26:20
67.5833332,25.096124,0.0,-6.971,-26.910,-34.406,44.233,03/12/2023 19:26:20
67.5833332,25.096124,0.0,-4.123,-28.784,-34.631,45.220,03/12/2023 19:26:20
67.5833332,25.096124,0.0,-5.922,-31.183,-34.556,46.921,03/12/2023 19:26:20
67.5833332,25.096124,0.0,-3.748,-34.631,-32.007,47.306,03/12/2023 19:26:21
67.5833332,25.096124,0.0,-1.724,-34.406,-33.806,48.266,03/12/2023 19:26:21
67.5833332,25.096124,0.0,-17.315,-35.456,-32.157,50.902,03/12/2023 19:26:21
67.5833332,25.096124,0.0,-34.781,-13.118,-33.582,50.095,03/12/2023 19:26:21
67.5833332,25.096124,0.0,-32.157,-25.711,-32.307,52.335,03/12/2023 19:26:21
67.5833332,25.096124,0.0,-29.759,-27.885,-35.081,53.794,03/12/2023 19:26:22
67.5833332,25.096124,0.0,-38.604,-8.320,-35.381,53.021,03/12/2023 19:26:22
67.5833332,25.096124,0.0,-37.554,-9.370,-35.456,52.490,03/12/2023 19:26:22
67.5833332,25.096124,0.0,-39.953,-8.770,-32.007,51.939,03/12/2023 19:26:22
67.5833332,25.096124,0.0,-40.778,-4.947,-30.508,51.167,03/12/2023 19:26:22
67.5833332,25.096124,0.0,-38.979,-4.572,-34.106,51.995,03/12/2023 19:26:23
67.5833332,25.096124,0.0,-47.749,-8.395,-23.687,53.958,03/12/2023 19:26:23
67.5833332,25.096124,0.0,-45.725,-8.395,-21.888,51.384,03/12/2023 19:26:23
67.5833332,25.096124,0.0,-46.025,-8.620,-24.811,52.992,03/12/2023 19:26:23
67.5833332,25.096124,0.0,-47.749,-11.169,-25.936,55.474,03/12/2023 19:26:23
67.5833332,25.096124,0.0,-46.175,-9.670,-24.661,53.233,03/12/2023 19:26:24
67.5833332,25.096124,0.0,-42.502,-9.295,-25.861,50.612,03/12/2023 19:26:24
67.5833332,25.096124,0.0,-45.275,-11.918,-25.261,53.198,03/12/2023 19:26:24
67.5833332,25.096124,0.0,-43.326,-11.619,-28.859,53.339,03/12/2023 19:26:24
67.5833332,25.096124,0.0,-44.376,-13.418,-27.585,53.946,03/12/2023 19:26:24
67.5833332,25.096124,0.0,-43.701,-11.993,-29.159,53.888,03/12/2023 19:26:25
67.5833332,25.096124,0.0,-47.299,-13.343,-27.360,56.248,03/12/2023 19:26:25
67.5833332,25.096124,0.0,-46.924,-11.694,-27.810,55.785,03/12/2023 19:26:25
67.5833332,25.096124,0.0,-44.526,-13.418,-26.985,53.766,03/12/2023 19:26:25
67.5833332,25.096124,0.0,-42.876,-15.292,-28.934,53.939,03/12/2023 19:26:25
67.5833332,25.096124,0.0,-42.876,-11.469,-26.236,51.558,03/12/2023 19:26:26
67.5833332,25.096124,0.0,-41.302,-14.467,-26.385,51.102,03/12/2023 19:26:26
67.5833332,25.096124,0.0,-43.926,-12.518,-26.910,53.013,03/12/2023 19:26:26
67.5833332,25.096124,0.0,-42.577,-13.717,-26.460,51.972,03/12/2023 19:26:26
67.5833332,25.096124,0.0,-42.427,-13.717,-26.985,52.119,03/12/2023 19:26:26
67.5833332,25.096124,0.0,-44.675,-14.317,-27.135,54.196,03/12/2023 19:26:27
67.5833332,25.096124,0.0,-43.476,-13.942,-27.660,53.382,03/12/2023 19:26:27
67.5833332,25.096124,0.0,-44.001,-12.893,-27.210,53.317,03/12/2023 19:26:27
67.5833332,25.096124,0.0,-42.577,-12.368,-27.435,52.138,03/12/2023 19:26:27
67.5833332,25.096124,0.0,-42.352,-11.319,-28.035,52.036,03/12/2023 19:26:27
67.5833332,25.096124,0.0,-43.776,-10.794,-25.711,51.903,03/12/2023 19:26:28
67.5833332,25.096124,0.0,-41.452,-10.869,-27.060,50.682,03/12/2023 19:26:28
67.5833332,25.096124,0.0,-41.527,-11.843,-27.510,51.201,03/12/2023 19:26:28
67.5833332,25.096124,0.0,-44.600,-10.794,-28.185,53.852,03/12/2023 19:26:28
67.5833332,25.096124,0.0,-45.725,-10.419,-25.336,53.303,03/12/2023 19:26:28
67.5833332,25.096124,0.0,-45.425,-10.419,-26.835,53.778,03/12/2023 19:26:29
67.5833332,25.096124,0.0,-47.149,-10.794,-24.287,54.124,03/12/2023 19:26:29
67.5833332,25.096124,0.0,-47.149,-10.194,-24.811,54.245,03/12/2023 19:26:29
67.5833332,25.096124,0.0,-45.725,-10.119,-25.711,53.425,03/12/2023 19:26:29
67.5833332,25.096124,0.0,-45.125,-10.044,-23.912,52.048,03/12/2023 19:26:29
67.5833332,25.096124,0.0,-44.226,-9.445,-23.387,50.912,03/12/2023 19:26:30
67.5833332,25.096124,0.0,-44.825,-10.644,-24.811,52.328,03/12/2023 19:26:30
67.5833332,25.096124,0.0,-46.175,-10.944,-24.661,53.479,03/12/2023 19:26:30
67.5833332,25.096124,0.0,-45.050,-10.194,-24.362,52.220,03/12/2023 19:26:30
67.5833332,25.096124,0.0,-45.500,-11.094,-26.161,53.644,03/12/2023 19:26:30
67.5833332,25.096124,0.0,-46.025,-11.169,-22.937,52.623,03/12/2023 19:26:31
67.5833332,25.096124,0.0,-48.798,-7.646,-23.012,54.491,03/12/2023 19:26:31
67.5833332,25.096124,0.0,-44.900,-7.046,-26.910,52.819,03/12/2023 19:26:31
67.5833332,25.096124,0.0,-46.025,-8.770,-22.638,52.035,03/12/2023 19:26:31
67.5833332,25.096124,0.0,-47.299,1.649,-26.610,54.296,03/12/2023 19:26:31
67.5833332,25.096124,0.0,-47.074,-2.624,-21.138,51.669,03/12/2023 19:26:32
67.5833332,25.096124,0.0,-48.273,-6.971,-10.569,49.906,03/12/2023 19:26:32
67.5833332,25.096124,0.0,-50.822,-9.820,-12.368,53.219,03/12/2023 19:26:32
67.5833332,25.096124,0.0,-45.875,-.375,-29.459,54.520,03/12/2023 19:26:32
67.5833332,25.096124,0.0,-42.277,-.300,-22.787,48.028,03/12/2023 19:26:32
67.5833332,25.096124,0.0,-41.002,4.947,-30.733,51.480,03/12/2023 19:26:33
67.5833332,25.096124,0.0,-44.151,2.474,-26.460,51.532,03/12/2023 19:26:33
67.5833332,25.096124,0.0,-43.776,3.748,-30.433,53.447,03/12/2023 19:26:33
67.5833332,25.096124,0.0,-44.975,-.900,-28.185,53.084,03/12/2023 19:26:33
67.5833332,25.096124,0.0,-43.851,-4.048,-24.961,50.620,03/12/2023 19:26:33
67.5833332,25.096124,0.0,-46.924,-7.496,-22.488,52.572,03/12/2023 19:26:34
67.5833332,25.096124,0.0,-47.974,-7.646,-18.965,52.150,03/12/2023 19:26:34
67.5833332,25.096124,0.0,-49.998,-8.245,-15.741,53.062,03/12/2023 19:26:34
67.5833332,25.096124,0.0,-50.522,-8.171,-15.966,53.611,03/12/2023 19:26:34
67.5833332,25.096124,0.0,-48.273,-7.196,-15.292,51.146,03/12/2023 19:26:34
67.5833332,25.096124,0.0,-50.447,-7.346,-13.343,52.696,03/12/2023 19:26:35
67.5833332,25.096124,0.0,-50.522,-8.171,-13.043,52.814,03/12/2023 19:26:35
67.5833332,25.096124,0.0,-49.323,-9.070,-15.067,52.364,03/12/2023 19:26:35
67.5833332,25.096124,0.0,-48.873,-9.295,-13.867,51.646,03/12/2023 19:26:35
67.5833332,25.096124,0.0,-49.248,-7.271,-17.465,52.757,03/12/2023 19:26:35
67.5833332,25.096124,0.0,-44.750,-3.523,-28.110,52.964,03/12/2023 19:26:36
67.5833332,25.096124,0.0,-44.975,-11.019,-24.062,52.184,03/12/2023 19:26:36
67.5833332,25.096124,0.0,-41.227,-5.997,-30.733,51.770,03/12/2023 19:26:36
67.5833332,25.096124,0.0,-40.928,-7.271,-30.958,51.830,03/12/2023 19:26:36
67.5833332,25.096124,0.0,-43.176,-8.995,-29.534,53.079,03/12/2023 19:26:36
67.5833332,25.096124,0.0,-43.101,-8.245,-29.609,52.938,03/12/2023 19:26:37
67.5833332,25.096124,0.0,-42.727,-8.695,-28.110,51.878,03/12/2023 19:26:37
67.5833332,25.096124,0.0,-44.076,-8.995,-28.409,53.204,03/12/2023 19:26:37
67.5833332,25.096124,0.0,-45.800,-10.119,-27.135,54.188,03/12/2023 19:26:37
67.5833332,25.096124,0.0,-45.500,-8.021,-29.009,54.554,03/12/2023 19:26:37
67.5833332,25.096124,0.0,-45.125,-7.946,-29.984,54.758,03/12/2023 19:26:38
67.5833332,25.096124,0.0,-45.425,-11.694,-31.783,56.660,03/12/2023 19:26:38
67.5833332,25.096124,0.0,-44.151,-10.044,-30.808,54.766,03/12/2023 19:26:38
67.5833332,25.096124,0.0,-42.277,-11.244,-29.159,52.574,03/12/2023 19:26:38
67.5833332,25.096124,0.0,-42.052,-10.719,-29.009,52.199,03/12/2023 19:26:38
67.5833332,25.096124,0.0,-43.251,-9.295,-30.583,53.781,03/12/2023 19:26:39
67.5833332,25.096124,0.0,-47.674,-9.895,-21.663,53.291,03/12/2023 19:26:39
67.5833332,25.096124,0.0,-48.273,-9.145,-18.140,52.374,03/12/2023 19:26:39
67.5833332,25.096124,0.0,-48.798,-9.820,-12.743,51.382,03/12/2023 19:26:39
67.5833332,25.096124,0.0,-50.672,-10.869,-9.820,52.747,03/12/2023 19:26:39
67.5833332,25.096124,0.0,-45.650,-6.297,-13.343,47.975,03/12/2023 19:26:40
67.5833332,25.096124,0.0,-50.372,-9.070,-14.467,53.188,03/12/2023 19:26:40
67.5833332,25.096124,0.0,-47.899,-10.494,-20.689,53.221,03/12/2023 19:26:40
67.5833332,25.096124,0.0,-47.824,-7.346,-23.237,53.675,03/12/2023 19:26:40
67.5833332,25.096124,0.0,-46.325,-7.796,-25.486,53.444,03/12/2023 19:26:40
67.5833332,25.096124,0.0,-47.749,-7.721,-22.787,53.468,03/12/2023 19:26:41
67.5833332,25.096124,0.0,-46.399,-7.271,-25.486,53.435,03/12/2023 19:26:41
67.5833332,25.096124,0.0,-46.325,-8.995,-24.586,53.211,03/12/2023 19:26:41
67.5833332,25.096124,0.0,-48.348,-7.196,-22.413,53.774,03/12/2023 19:26:41
67.5833332,25.096124,0.0,-48.273,-8.995,-23.087,54.261,03/12/2023 19:26:41
67.5833332,25.096124,0.0,-47.749,-8.770,-22.937,53.693,03/12/2023 19:26:42
67.5833332,25.096124,0.0,-48.648,-8.320,-24.886,55.274,03/12/2023 19:26:42
67.5833332,25.096124,0.0,-47.449,-7.196,-23.087,53.256,03/12/2023 19:26:42
67.5833332,25.096124,0.0,-48.648,-9.145,-21.138,53.825,03/12/2023 19:26:42
67.5833332,25.096124,0.0,-47.224,-7.496,-22.113,52.681,03/12/2023 19:26:42
67.5833332,25.096124,0.0,-46.474,-8.470,-23.987,52.981,03/12/2023 19:26:43
67.5833332,25.096124,0.0,-46.774,-7.721,-22.563,52.503,03/12/2023 19:26:43
67.5833332,25.096124,0.0,-47.299,-7.646,-22.263,52.833,03/12/2023 19:26:43
67.5833332,25.096124,0.0,-47.149,-9.745,-21.963,52.918,03/12/2023 19:26:43
67.5833332,25.096124,0.0,-45.875,-9.970,-22.787,52.184,03/12/2023 19:26:43
67.5833332,25.096124,0.0,-47.224,-7.796,-23.837,53.470,03/12/2023 19:26:44
67.5833332,25.096124,0.0,-46.999,-7.946,-24.137,53.429,03/12/2023 19:26:44
67.5833332,25.096124,0.0,-47.674,-8.171,-24.212,54.090,03/12/2023 19:26:44
67.5833332,25.096124,0.0,-46.100,-8.245,-23.912,52.583,03/12/2023 19:26:44
67.5833332,25.096124,0.0,-45.725,-7.796,-24.062,52.254,03/12/2023 19:26:44
67.5833332,25.096124,0.0,-46.325,-7.646,-23.387,52.454,03/12/2023 19:26:45
67.5833332,25.096124,0.0,-47.449,-8.620,-24.886,54.268,03/12/2023 19:26:45
67.5833332,25.096124,0.0,-46.549,-8.545,-24.736,53.402,03/12/2023 19:26:45
67.5833332,25.096124,0.0,-48.124,-9.520,-25.561,55.316,03/12/2023 19:26:45
67.5833332,25.096124,0.0,-47.749,-8.320,-23.387,53.816,03/12/2023 19:26:45
67.5833332,25.096124,0.0,-45.050,-10.719,-26.385,53.297,03/12/2023 19:26:46
67.5833332,25.096124,0.0,-46.100,-7.796,-24.437,52.755,03/12/2023 19:26:46
67.5833332,25.096124,0.0,-47.149,-9.745,-23.462,53.558,03/12/2023 19:26:46
67.5833332,25.096124,0.0,-46.025,-9.145,-24.512,52.941,03/12/2023 19:26:46
67.5833332,25.096124,0.0,-46.774,-9.520,-21.663,52.419,03/12/2023 19:26:46
67.5833332,25.096124,0.0,-46.549,-8.845,-23.012,52.675,03/12/2023 19:26:47
67.5833332,25.096124,0.0,-44.900,-10.419,-24.811,52.347,03/12/2023 19:26:47
67.5833332,25.096124,0.0,-45.875,-8.995,-23.162,52.172,03/12/2023 19:26:47
67.5833332,25.096124,0.0,-44.526,-9.220,-24.437,51.620,03/12/2023 19:26:47
67.5833332,25.096124,0.0,-48.423,-9.745,-21.363,53.816,03/12/2023 19:26:47
67.5833332,25.096124,0.0,-44.001,-9.220,-23.687,50.815,03/12/2023 19:26:48
67.5833332,25.096124,0.0,-44.151,-5.397,-26.385,51.717,03/12/2023 19:26:48
67.5833332,25.096124,0.0,-45.725,-8.171,-22.862,51.771,03/12/2023 19:26:48
67.5833332,25.096124,0.0,-47.524,-10.269,-22.263,53.475,03/12/2023 19:26:48
67.5833332,25.096124,0.0,-44.076,-8.995,-24.661,51.301,03/12/2023 19:26:48
67.5833332,25.096124,0.0,-44.900,-8.171,-24.287,51.698,03/12/2023 19:26:49
67.5833332,25.096124,0.0,-45.725,-8.171,-24.811,52.660,03/12/2023 19:26:49
67.5833332,25.096124,0.0,-44.451,-8.545,-23.687,51.088,03/12/2023 19:26:49
67.5833332,25.096124,0.0,-44.301,-8.470,-24.512,51.333,03/12/2023 19:26:49
67.5833332,25.096124,0.0,-44.451,-7.796,-25.186,51.681,03/12/2023 19:26:49
67.5833332,25.096124,0.0,-44.226,-8.245,-23.987,50.983,03/12/2023 19:26:50
67.5833332,25.096124,0.0,-43.926,-8.845,-24.437,51.038,03/12/2023 19:26:50
67.5833332,25.096124,0.0,-45.650,-8.995,-23.612,52.176,03/12/2023 19:26:50
67.5833332,25.096124,0.0,-47.524,-9.595,-24.287,54.226,03/12/2023 19:26:50
67.5833332,25.096124,0.0,-47.074,-9.895,-23.912,53.718,03/12/2023 19:26:50
67.5833332,25.096124,0.0,-45.875,-9.070,-22.787,52.020,03/12/2023 19:26:51
67.5833332,25.096124,0.0,-46.175,-8.096,-24.811,53.040,03/12/2023 19:26:51
67.5833332,25.096124,0.0,-45.350,-8.620,-22.563,51.381,03/12/2023 19:26:51
67.5833332,25.096124,0.0,-47.449,-8.395,-22.713,53.270,03/12/2023 19:26:51
67.5833332,25.096124,0.0,-44.750,-8.695,-23.012,51.066,03/12/2023 19:26:51
67.5833332,25.096124,0.0,-47.524,-8.021,-23.462,53.603,03/12/2023 19:26:52
67.5833332,25.096124,0.0,-45.500,-9.370,-23.687,52.145,03/12/2023 19:26:52
67.5833332,25.096124,0.0,-47.599,-6.971,-24.736,54.094,03/12/2023 19:26:52
67.5833332,25.096124,0.0,-46.549,-8.695,-25.036,53.566,03/12/2023 19:26:52
67.5833332,25.096124,0.0,-47.149,-8.545,-24.512,53.823,03/12/2023 19:26:52
67.5833332,25.096124,0.0,-45.725,-11.019,-23.987,52.797,03/12/2023 19:26:53
67.5833332,25.096124,0.0,-44.900,-8.920,-24.736,52.034,03/12/2023 19:26:53
67.5833332,25.096124,0.0,-46.549,-8.545,-26.086,54.040,03/12/2023 19:26:53
67.5833332,25.096124,0.0,-45.725,-8.021,-26.011,53.213,03/12/2023 19:26:53
67.5833332,25.096124,0.0,-46.849,-8.545,-25.486,54.013,03/12/2023 19:26:53
67.5833332,25.096124,0.0,-47.074,-8.245,-24.137,53.540,03/12/2023 19:26:54
67.5833332,25.096124,0.0,-45.875,-9.070,-25.711,53.365,03/12/2023 19:26:54
67.5833332,25.096124,0.0,-46.624,-8.171,-24.736,53.409,03/12/2023 19:26:54
67.5833332,25.096124,0.0,-46.999,-8.171,-24.437,53.599,03/12/2023 19:26:54
67.5833332,25.096124,0.0,-44.076,-8.920,-25.561,51.726,03/12/2023 19:26:54
67.5833332,25.096124,0.0,-43.551,-8.470,-25.111,50.981,03/12/2023 19:26:55
67.5833332,25.096124,0.0,-46.474,-8.021,-24.811,53.290,03/12/2023 19:26:55
67.5833332,25.096124,0.0,-46.849,-8.320,-24.661,53.594,03/12/2023 19:26:55
67.5833332,25.096124,0.0,-47.374,-7.421,-25.111,54.129,03/12/2023 19:26:55
67.5833332,25.096124,0.0,-46.774,-8.395,-22.787,52.703,03/12/2023 19:26:55
67.5833332,25.096124,0.0,-47.074,-8.320,-22.188,52.702,03/12/2023 19:26:56
67.5833332,25.096124,0.0,-46.474,-8.470,-23.612,52.812,03/12/2023 19:26:56
67.5833332,25.096124,0.0,-47.449,-6.821,-21.663,52.604,03/12/2023 19:26:56
67.5833332,25.096124,0.0,-47.674,-6.446,-21.888,52.853,03/12/2023 19:26:56
67.5833332,25.096124,0.0,-47.899,-8.245,-21.738,53.243,03/12/2023 19:26:56
67.5833332,25.096124,0.0,-49.248,-8.545,-21.438,54.387,03/12/2023 19:26:57
67.5833332,25.096124,0.0,-46.999,-8.620,-20.014,51.805,03/12/2023 19:26:57
67.5833332,25.096124,0.0,-44.975,-8.470,-23.612,51.498,03/12/2023 19:26:57
67.5833332,25.096124,0.0,-48.648,-8.096,-22.488,54.202,03/12/2023 19:26:57
67.5833332,25.096124,0.0,-47.374,-9.520,-23.537,53.749,03/12/2023 19:26:57
67.5833332,25.096124,0.0,-45.875,-8.545,-21.438,51.353,03/12/2023 19:26:58
67.5833332,25.096124,0.0,-46.999,-8.845,-22.862,53.008,03/12/2023 19:26:58
67.5833332,25.096124,0.0,-47.224,-9.520,-23.462,53.584,03/12/2023 19:26:58
67.5833332,25.096124,0.0,-43.326,-11.993,-25.261,51.567,03/12/2023 19:26:58
67.5833332,25.096124,0.0,-48.273,-9.895,-22.038,53.981,03/12/2023 19:26:58
67.5833332,25.096124,0.0,-46.175,-11.769,-26.385,54.468,03/12/2023 19:26:59
67.5833332,25.096124,0.0,-46.699,-10.944,-23.012,53.199,03/12/2023 19:26:59
67.5833332,25.096124,0.0,-47.074,-11.094,-23.087,53.592,03/12/2023 19:26:59
67.5833332,25.096124,0.0,-47.149,-9.520,-23.087,53.354,03/12/2023 19:26:59
67.5833332,25.096124,0.0,-46.025,-11.769,-24.062,53.252,03/12/2023 19:26:59
67.5833332,25.096124,0.0,-47.524,-11.394,-23.237,54.114,03/12/2023 19:27:00
67.5833332,25.096124,0.0,-45.500,-9.820,-24.362,52.537,03/12/2023 19:27:00
67.5833332,25.096124,0.0,-45.425,-9.070,-23.387,51.891,03/12/2023 19:27:00
67.5833332,25.096124,0.0,-45.875,-10.644,-24.212,52.953,03/12/2023 19:27:00
67.5833332,25.096124,0.0,-46.025,-11.019,-24.437,53.262,03/12/2023 19:27:00
67.5833332,25.096124,0.0,-47.449,-10.419,-21.738,53.221,03/12/2023 19:27:01
67.5833332,25.096124,0.0,-46.175,-10.719,-23.312,52.825,03/12/2023 19:27:01
67.5833332,25.096124,0.0,-45.875,-10.644,-23.087,52.448,03/12/2023 19:27:01
67.5833332,25.096124,0.0,-45.200,-10.719,-23.612,52.110,03/12/2023 19:27:01
67.5833332,25.096124,0.0,-46.549,-10.344,-21.438,52.282,03/12/2023 19:27:01
67.5833332,25.096124,0.0,-46.325,-9.670,-23.987,53.055,03/12/2023 19:27:02
67.5833332,25.096124,0.0,-45.125,-8.995,-23.012,51.447,03/12/2023 19:27:02
67.5833332,25.096124,0.0,-43.926,-8.545,-25.261,51.387,03/12/2023 19:27:02
67.5833332,25.096124,0.0,-49.248,-7.496,-23.762,55.192,03/12/2023 19:27:02
67.5833332,25.096124,0.0,-43.926,-8.021,-24.212,50.794,03/12/2023 19:27:02
67.5833332,25.096124,0.0,-45.950,-7.421,-23.012,51.923,03/12/2023 19:27:03
67.5833332,25.096124,0.0,-45.050,-7.721,-25.411,52.296,03/12/2023 19:27:03
67.5833332,25.096124,0.0,-47.974,-8.021,-24.137,54.299,03/12/2023 19:27:03
67.5833332,25.096124,0.0,-49.323,-7.571,-23.087,54.983,03/12/2023 19:27:03
67.5833332,25.096124,0.0,-47.599,-9.220,-25.261,54.670,03/12/2023 19:27:03
67.5833332,25.096124,0.0,-48.648,-9.370,-23.762,54.946,03/12/2023 19:27:04
67.5833332,25.096124,0.0,-47.599,-10.194,-23.987,54.267,03/12/2023 19:27:04
67.5833332,25.096124,0.0,-46.325,-10.419,-25.861,54.068,03/12/2023 19:27:04
67.5833332,25.096124,0.0,-44.900,-8.395,-23.087,51.181,03/12/2023 19:27:04
67.5833332,25.096124,0.0,-43.626,-8.770,-25.111,51.095,03/12/2023 19:27:04
67.5833332,25.096124,0.0,-45.350,-9.370,-24.886,52.571,03/12/2023 19:27:05
67.5833332,25.096124,0.0,-46.025,-8.245,-25.261,53.145,03/12/2023 19:27:05
